Date,ID,Distance (Km),Duration (HH:mm),Over speeding,Over RPM,Idle time,Acceleration,Deceleration,Total,Ranking,Target Variable,Quarter_bin,Month,Year,Duration_bin
31/12/2023,7090016127,10914.1,288.6166666666667,89,100,40,100,100,86,72,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016412,10821.7,266.7,93,100,30,100,100,86,72,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016061,9210.5,224.03333333333333,97,99,21,100,100,85,83,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016049,9028,225.16666666666666,95,100,63,100,100,92,15,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016289,11210.6,295.5,94,100,33,100,100,87,55,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016234,11086.1,259.06666666666666,90,100,40,100,100,86,72,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016003,10990.7,264.35,86,100,38,100,100,85,83,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016177,926.1,24.25,43,100,8,100,100,65,181,Risky,Q4_2023,12,2023,"(0, 100]"
31/12/2023,7090016375,9563.4,258.1333333333333,64,100,39,100,100,77,160,Risky,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016290,9715.3,242.93333333333334,59,100,44,99,99,76,166,Risky,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016026,8996.3,215.98333333333332,74,100,33,100,99,80,140,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016377,1235.8,64.93333333333334,100,100,45,100,100,91,19,Good,Q4_2023,12,2023,"(0, 100]"
31/12/2023,7090016200,10013.4,271.0833333333333,83,100,42,99,100,84,96,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016058,9756.9,236.48333333333332,91,100,38,99,99,86,72,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016138,11623,275.85,93,91,38,100,98,85,83,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016194,8629,205.38333333333333,98,100,32,100,100,88,39,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016166,8507,207.36666666666667,83,100,23,99,99,81,133,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016056,10330.4,241.96666666666667,63,98,37,100,100,76,166,Risky,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016209,11270.7,265.35,77,100,43,100,100,82,121,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016288,8805,207.71666666666667,78,100,29,100,99,80,140,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016210,8023.7,219.7,95,100,50,100,100,90,25,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016144,9513.2,249.68333333333334,89,100,25,99,99,83,101,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016226,8462.7,214.28333333333333,63,99,21,100,100,74,173,Risky,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016133,11048.3,293.23333333333335,88,100,36,99,99,85,83,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016101,9657.4,265.93333333333334,83,100,25,100,99,81,133,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016110,1135.7,325.85,96,100,41,98,100,88,39,Good,Q4_2023,12,2023,"(300, 400]"
31/12/2023,7090016261,172.1,184.91666666666666,98,100,57,98,100,92,15,Good,Q4_2023,12,2023,"(100, 200]"
31/12/2023,7090016275,149.9,10.633333333333333,100,100,34,100,100,89,33,Good,Q4_2023,12,2023,"(0, 100]"
31/12/2023,7090016066,86.3,10.566666666666666,95,100,45,100,100,89,33,Good,Q4_2023,12,2023,"(0, 100]"
31/12/2023,7090016278,1892.7,59.766666666666666,95,100,45,100,100,89,33,Good,Q4_2023,12,2023,"(0, 100]"
31/12/2023,7090016180,162.7,20.45,100,100,53,96,98,91,19,Good,Q4_2023,12,2023,"(0, 100]"
31/12/2023,7090016266,531.8,231.41666666666666,99,100,34,98,100,88,39,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016263,446.2,215.75,98,100,38,99,100,89,33,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090017399,535.8,17.3,80,76,48,100,100,80,140,Good,Q4_2023,12,2023,"(0, 100]"
31/12/2023,7090016254,192.4,88.31666666666666,99,100,43,99,100,90,25,Good,Q4_2023,12,2023,"(0, 100]"
31/12/2023,7090016264,49.3,158.36666666666667,99,100,63,100,100,93,12,Good,Q4_2023,12,2023,"(100, 200]"
31/12/2023,7090017101,87.5,102.51666666666667,97,100,55,99,100,91,19,Good,Q4_2023,12,2023,"(100, 200]"
31/12/2023,7090016362,1863,46.78333333333333,77,100,35,98,97,80,140,Good,Q4_2023,12,2023,"(0, 100]"
31/12/2023,7090016134,501.5,118.05,96,100,46,98,99,89,33,Good,Q4_2023,12,2023,"(100, 200]"
31/12/2023,7090016355,1243.4,42.25,90,100,20,100,99,83,101,Good,Q4_2023,12,2023,"(0, 100]"
31/12/2023,7090016162,11232.9,270.53333333333336,93,99,45,100,99,88,39,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016407,8876.6,215.15,86,99,42,99,99,85,83,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016204,5533.4,139.93333333333334,90,100,37,99,99,86,72,Good,Q4_2023,12,2023,"(100, 200]"
31/12/2023,7090016232,10961.1,256.03333333333336,90,100,47,99,100,87,55,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016010,9624.4,254.21666666666667,88,100,37,100,100,85,83,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016024,12341.2,306.93333333333334,87,100,27,100,100,83,101,Good,Q4_2023,12,2023,"(300, 400]"
31/12/2023,7090016282,9618.3,259.03333333333336,94,100,35,95,94,85,83,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016183,11147.9,275.68333333333334,87,100,33,99,99,84,96,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016242,9801.6,250.38333333333333,96,100,31,100,100,87,55,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016365,8174.5,211.33333333333334,72,100,43,100,99,81,133,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016367,10877.2,275.6166666666667,71,99,32,96,99,78,155,Risky,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016279,9907.2,260.85,88,100,35,100,100,85,83,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016050,8101,200.71666666666667,51,98,23,100,99,70,180,Risky,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016012,10147.2,251.03333333333333,85,100,35,99,99,83,101,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016098,11246.2,270.48333333333335,86,98,33,100,99,83,101,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016252,9436.4,234.58333333333334,75,98,38,100,100,81,133,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016246,4679,120.36666666666666,97,100,38,99,100,88,39,Good,Q4_2023,12,2023,"(100, 200]"
31/12/2023,7090016149,11310.5,274,93,98,66,100,100,91,19,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016018,10023.8,252.36666666666667,78,100,25,98,98,79,149,Risky,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016060,11311.7,276.78333333333336,91,100,61,100,100,90,25,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016159,8763,223.83333333333334,99,100,42,99,99,90,25,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016369,10301.5,260.75,93,99,32,99,98,85,83,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016179,11292.2,320.8666666666667,79,99,20,100,100,79,149,Risky,Q4_2023,12,2023,"(300, 400]"
31/12/2023,7090016198,10665.7,263.1666666666667,84,100,39,99,99,84,96,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016021,9163.9,253.68333333333334,99,100,32,100,99,88,39,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016386,9301.5,226.05,67,99,25,99,99,76,166,Risky,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016391,9664.1,228.1,82,100,29,100,100,82,121,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016118,3781.7,94.33333333333333,81,100,41,100,100,83,101,Good,Q4_2023,12,2023,"(0, 100]"
31/12/2023,7090016258,11074.3,258.73333333333335,81,100,43,99,99,83,101,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016027,9699.4,245.73333333333332,87,100,39,100,99,85,83,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016047,8421.4,210.96666666666667,85,99,31,99,100,83,101,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016128,9672.1,240.1,82,100,36,100,100,83,101,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016388,9031.7,244.65,79,100,26,95,97,79,149,Risky,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016392,9160.5,248.45,84,100,25,100,100,82,121,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016217,11617.8,312.55,86,100,36,98,99,84,96,Good,Q4_2023,12,2023,"(300, 400]"
31/12/2023,7090016075,9267.3,213.18333333333334,83,100,33,98,99,82,121,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016385,9769.7,254.13333333333333,57,98,36,100,100,74,173,Risky,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016239,8672,266.2,82,99,40,99,99,83,101,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016212,10811.4,296.25,97,100,31,100,100,87,55,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016083,10633.4,265.53333333333336,93,100,42,99,99,87,55,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016151,11462.6,300.4166666666667,74,100,29,99,100,79,149,Risky,Q4_2023,12,2023,"(300, 400]"
31/12/2023,7090016294,7611.6,180.36666666666667,82,97,33,100,100,82,121,Good,Q4_2023,12,2023,"(100, 200]"
31/12/2023,7090016368,9780.2,289.93333333333334,88,100,27,100,100,83,101,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016389,9098.7,230.68333333333334,86,99,31,100,100,83,101,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016035,10837.4,270.46666666666664,73,90,23,100,99,76,166,Risky,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016092,9696.8,240.4,89,100,42,100,100,86,72,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016245,7515.8,188.68333333333334,93,99,57,99,100,90,25,Good,Q4_2023,12,2023,"(100, 200]"
31/12/2023,7090016395,8036.8,192.2,86,99,22,99,99,82,121,Good,Q4_2023,12,2023,"(100, 200]"
31/12/2023,7090016068,10916.8,284.46666666666664,88,100,28,99,98,83,101,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016119,10174.8,244.81666666666666,94,98,38,99,100,87,55,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016175,11979.5,302.3666666666667,92,99,28,100,100,85,83,Good,Q4_2023,12,2023,"(300, 400]"
31/12/2023,7090016293,10043.3,254.43333333333334,97,100,44,100,100,90,25,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016341,2723.2,142.63333333333333,93,100,97,99,100,97,8,Good,Q4_2023,12,2023,"(100, 200]"
31/12/2023,7090016141,3461.6,169.13333333333333,87,100,46,92,96,84,96,Good,Q4_2023,12,2023,"(100, 200]"
31/12/2023,7090016140,210.3,19.15,86,100,28,90,96,81,133,Good,Q4_2023,12,2023,"(0, 100]"
31/12/2023,7090016037,2570.1,133.63333333333333,84,100,64,94,98,87,55,Good,Q4_2023,12,2023,"(100, 200]"
31/12/2023,7090016413,5648.7,134.46666666666667,97,100,50,99,100,90,25,Good,Q4_2023,12,2023,"(100, 200]"
31/12/2023,7090016221,776,42.71666666666667,83,100,52,98,99,86,72,Good,Q4_2023,12,2023,"(0, 100]"
31/12/2023,7090016393,13179.9,304.56666666666666,70,97,32,99,99,77,160,Risky,Q4_2023,12,2023,"(300, 400]"
31/12/2023,7090016099,4350.9,108,71,100,24,100,100,77,160,Risky,Q4_2023,12,2023,"(100, 200]"
31/12/2023,7090016292,11621.7,311.68333333333334,96,100,35,99,99,87,55,Good,Q4_2023,12,2023,"(300, 400]"
31/12/2023,7090016005,10831.6,274.6333333333333,84,94,26,99,99,80,140,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016249,9377,243.55,56,95,24,97,99,71,178,Risky,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016103,10253.1,248.16666666666666,94,100,38,100,99,87,55,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016071,8213.4,226.65,86,100,41,99,100,85,83,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016139,8639.4,220.51666666666668,93,100,34,98,99,86,72,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016125,9913.9,241.18333333333334,84,100,34,100,99,83,101,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016065,11537.1,287.3833333333333,92,96,50,98,98,87,55,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090000001,149,3.5,100,100,87,100,100,98,6,Good,Q4_2023,12,2023,"(0, 100]"
31/12/2023,7090016236,853.6,20.683333333333334,85,100,11,88,97,77,160,Risky,Q4_2023,12,2023,"(0, 100]"
31/12/2023,7090016213,12541.7,293.9166666666667,94,100,44,99,99,88,39,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016163,9788.7,269.71666666666664,98,99,32,99,99,87,55,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016233,10956.7,262.8,57,100,17,99,99,71,178,Risky,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016052,11383.1,271.06666666666666,96,100,45,100,100,89,33,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016219,9701.8,226.65,79,98,44,100,99,83,101,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016376,8983.5,240.41666666666666,90,99,18,100,100,82,121,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016104,52.9,126.85,100,100,39,100,100,90,25,Good,Q4_2023,12,2023,"(100, 200]"
31/12/2023,7090012011,11362.4,272.03333333333336,75,99,35,100,100,80,140,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016215,11027.3,267.26666666666665,93,100,36,100,100,86,72,Good,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016408,2157,126.68333333333334,98,100,74,93,98,93,12,Good,Q4_2023,12,2023,"(100, 200]"
31/12/2023,7090016419,386.9,157.15,99,100,61,99,99,93,12,Good,Q4_2023,12,2023,"(100, 200]"
31/12/2023,7090016192,10000,247.23333333333332,58,97,32,100,100,74,173,Risky,Q4_2023,12,2023,"(200, 300]"
31/12/2023,7090016230,9549.6,224.9,96,100,60,99,100,91,19,Good,Q4_2023,12,2023,"(200, 300]"
31/01/2024,7090016095,8679.7,205.11666666666667,90,100,31,98,99,84,104,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016184,8578.1,200.36666666666667,48,100,39,100,99,72,171,Risky,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016225,8573.5,198.03333333333333,97,100,43,98,98,88,42,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016137,9716.2,249.1,81,100,59,100,99,86,69,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016202,6454.6,159.11666666666667,91,100,44,100,100,87,53,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016025,6894.2,171.71666666666667,94,100,48,100,98,88,42,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016372,5836.4,160.06666666666666,98,100,42,100,100,89,30,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016296,8525.6,219.3,77,98,53,100,100,84,104,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016374,5963.5,135.98333333333332,91,100,30,100,100,85,84,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016243,10094.3,230.98333333333332,83,100,42,100,100,84,104,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016363,8899.3,216.36666666666667,67,100,33,99,100,77,157,Risky,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016041,9210.1,224.56666666666666,66,100,41,100,100,78,154,Risky,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016203,7389.7,189.1,85,99,42,100,100,85,84,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016114,10737.5,242.33333333333334,90,99,44,100,100,87,53,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016170,6908.2,169.7,64,97,38,99,100,77,157,Risky,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016364,7165.9,176.21666666666667,86,97,30,97,97,82,126,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016145,5486.9,118.56666666666666,77,100,25,100,100,79,147,Risky,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016287,6660.3,176.21666666666667,96,100,30,100,99,86,69,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016208,9925,251.18333333333334,78,100,44,100,100,83,115,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016082,9063.1,224.01666666666668,60,99,35,100,100,75,165,Risky,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016117,8714.3,200.3,84,100,47,100,100,86,69,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016284,6863.6,152.08333333333334,67,100,42,100,99,79,147,Risky,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016370,8605.1,205.35,87,100,37,99,99,85,84,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016172,8811.4,208.16666666666666,85,100,53,100,100,87,53,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016286,10613.7,261.6666666666667,94,100,56,99,100,90,24,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016078,8037.2,197,90,100,71,100,100,92,13,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016390,4126,90.05,94,100,25,100,100,85,84,Good,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7090016115,8374.1,200.13333333333333,71,100,37,100,100,79,147,Risky,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016080,9015.9,214.4,59,100,30,97,98,73,168,Risky,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7092016010,226.7,5.633333333333333,69,72,6,100,100,69,173,Risky,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7092016030,1093.6,23.7,69,100,47,99,99,80,140,Good,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7092016037,941,20.733333333333334,77,100,91,97,73,86,69,Good,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7092016042,1056.9,23.05,62,100,91,99,96,85,84,Good,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7092016029,254.3,6.933333333333334,96,100,0,100,100,81,133,Good,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7092016039,426.4,11.666666666666666,82,100,37,100,100,83,115,Good,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7092016093,414.9,10.116666666666667,72,100,37,100,100,80,140,Good,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7092016043,335.4,8.35,100,100,33,100,100,89,30,Good,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7090016187,9113.7,226.56666666666666,79,100,42,100,100,83,115,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016168,6871,196.6,85,99,52,99,99,86,69,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016228,8064.6,202.68333333333334,81,100,51,99,99,85,84,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016090,6379,155.23333333333332,87,100,45,100,100,86,69,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016048,3616.2,91.2,77,100,27,99,100,80,140,Good,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7090016229,6872.3,181.68333333333334,90,100,32,100,100,85,84,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016040,10198.1,254.66666666666666,66,100,34,100,99,77,157,Risky,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016285,7820.1,189.68333333333334,72,100,33,100,99,79,147,Risky,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016100,7883.1,200.85,64,97,37,100,98,76,162,Risky,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016136,6578,168.76666666666668,89,100,63,100,100,90,24,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016127,9076.5,242.7,85,100,53,99,99,87,53,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016412,11467.5,275.1166666666667,92,100,47,99,99,88,42,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016061,5216.9,128.01666666666668,83,100,21,100,100,81,133,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016049,4149.8,93.15,91,100,62,100,100,91,15,Good,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7090016289,8385.5,203.91666666666666,88,100,36,100,100,85,84,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016234,8924.9,215.83333333333334,75,100,38,100,99,81,133,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016003,4990.5,151.88333333333333,89,100,48,100,100,87,53,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016375,8148.6,193.23333333333332,60,99,43,100,99,77,157,Risky,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016290,4966.1,120.25,68,90,31,100,100,76,162,Risky,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016026,10246.7,251.06666666666666,86,98,41,100,98,85,84,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016377,7748.3,217.36666666666667,79,100,24,100,100,80,140,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016200,6456.2,152.18333333333334,68,100,49,100,100,81,133,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016058,8386.7,202.76666666666668,89,99,49,100,98,87,53,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016138,10160.9,242.88333333333333,94,93,51,100,99,88,42,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016194,8507.5,203.06666666666666,85,100,50,100,100,86,69,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016166,8792,201.81666666666666,77,100,35,100,100,81,133,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016056,6659.7,171.7,56,100,47,97,96,75,165,Risky,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016209,7768.6,193.71666666666667,88,100,55,100,100,88,42,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016288,6954.5,196.65,83,100,44,100,100,84,104,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016210,3759.5,101.28333333333333,71,100,62,100,100,84,104,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016144,10435.6,233.35,86,100,50,100,99,87,53,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016226,9492.3,228.35,63,100,42,100,100,78,154,Risky,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016133,6807,167.6,86,100,52,100,98,87,53,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016101,6266,150.5,84,100,62,100,100,88,42,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016110,396.2,294.1666666666667,98,100,47,98,99,90,24,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016261,56.9,102.61666666666666,99,100,69,99,100,94,6,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016381,546.3,15.366666666666667,64,100,45,100,100,79,147,Risky,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7090016358,357.1,10.483333333333333,100,83,15,100,100,83,115,Good,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7090016066,129.2,11.35,96,100,55,100,100,91,15,Good,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7090016278,278.8,24.633333333333333,96,100,55,100,100,91,15,Good,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7090016180,47.4,23.933333333333334,96,100,53,100,100,91,15,Good,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7090016266,134,215.83333333333334,100,100,52,99,100,91,15,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016263,150.2,208.21666666666667,99,100,41,99,99,89,30,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090017399,84.4,8.133333333333333,91,100,76,98,100,92,13,Good,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7090016254,171.9,79.21666666666667,97,100,53,98,100,91,15,Good,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7090016264,185.1,213.25,99,100,76,99,99,95,4,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090017101,47.9,89.06666666666666,100,99,68,100,100,94,6,Good,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7090016362,513,16.283333333333335,93,98,32,100,99,85,84,Good,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7090016134,304.8,114.65,96,100,45,97,99,89,30,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016355,3160.8,92.96666666666667,92,100,19,99,100,83,115,Good,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7090016162,11585.2,264.6666666666667,86,100,60,100,98,88,42,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016407,8919.7,218.7,78,100,46,99,99,83,115,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016204,7121.9,197.63333333333333,92,100,38,99,99,86,69,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016232,10446.2,241.81666666666666,80,100,53,100,99,85,84,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016010,5190.7,136.81666666666666,84,100,43,100,100,85,84,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016024,8811.2,233.88333333333333,92,100,53,98,98,89,30,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016282,7968.2,189.56666666666666,88,100,44,100,100,86,69,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016183,8074.7,209.63333333333333,91,100,49,99,99,88,42,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016242,5806.6,135.46666666666667,95,100,47,99,99,89,30,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016365,8168.8,208.26666666666668,78,100,52,100,99,84,104,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016367,400.2,9.4,34,100,1,100,100,61,175,Risky,Q4_2023,1,2024,"(0, 100]"
31/01/2024,7090016279,10736.4,256.9166666666667,82,100,43,100,100,84,104,Good,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016050,9177.9,218.21666666666667,64,99,49,100,100,79,147,Risky,Q4_2023,1,2024,"(200, 300]"
31/01/2024,7090016012,4946.1,130.71666666666667,74,100,45,100,100,82,126,Good,Q4_2023,1,2024,"(100, 200]"
31/01/2024,7090016098,8076.2,208.76666666666668,79,100,37,100,100,82,126,Good,Q4_2023,1,2024,"(200, 300]"
